,Schaefer400_17,SA_1,myelin,CorrThickness,evo_expansion,evo_expansion_hill,alloscale,cbf,brain_pc1,GABRA3,GRIN2B,PVALB,SST
24,24,-4.958973407745361,1.3850935697555542,0.02842637337744236,8.8298781115538,0.9290733887891102,0.8703072329235685,52.288139877805285,0.1294760987826973,0.30685521703759194,-1.0334826774278265,0.1963946156820674,-0.17000724735913003
25,25,-4.560061931610107,1.608749270439148,0.04973508417606354,9.482681587338448,-0.5924050785361032,1.0405169888399541,61.09617868065834,1.2242406166624278,-0.5640009597409517,-1.8770112609490752,1.4104879670776427,-0.9597590113990009
26,26,-5.364727020263672,1.5565444231033325,0.04108583927154541,12.526388679231916,0.7453986744795527,0.9713601908513478,60.59085859571184,1.628588536807469,-2.2721812163080486,-2.220620654310499,1.7059254007680076,-0.5686010582106454
27,27,-5.329209327697754,1.4256062507629395,0.014940125867724419,7.378885424944509,0.9939376515933717,1.0876469365154129,52.483399668537764,0.7354230101246283,-1.06966078020187,-0.7461184715310416,0.8324943250156494,-0.6458685433722112
28,28,-5.382264137268066,1.5687894821166992,0.08587642014026642,10.92103221443262,0.03188315267789732,0.9863470638735911,62.2820173970769,1.7088864010371518,-1.7400906166333832,-2.104875366339523,1.7569233031755083,-0.6756628711571854
29,29,-4.911984920501709,1.3954097032546997,0.026171978563070297,6.681877843449625,0.042988591641710885,0.7902541294526518,47.72347791007395,0.7193027038252755,-0.08798706907192978,-0.8207063728503967,0.6404751713356275,-0.1417921194702052
30,30,-5.283539295196533,1.5311554670333862,0.02695559896528721,6.2314344017776016,0.572032507393778,0.8211046236077535,51.430911545900955,0.647697466550414,-0.05098017174558541,-1.761657437098395,0.8353464369921341,-0.6728830226917857
31,31,-4.622734546661377,1.3594961166381836,0.02392561547458172,10.539935951647552,0.7191008517275685,1.0157816960759785,58.866345115329906,0.2343693849347208,0.3762305808132109,-1.0481184643247854,0.5012190976868505,-0.4590962257074273
32,32,-5.332906723022461,1.6238747835159302,0.03326919674873352,12.666389835291895,-0.8446036155399834,0.8585220120590309,55.72931125246245,1.046965891431118,-0.31248263269662857,-2.076490358032029,1.3053654797118286,-1.053322832646041
33,33,-5.288796424865723,1.5704447031021118,0.0466252900660038,12.468912688485027,0.030090599109241944,0.9189307628756892,61.31151405390162,1.7405726605088172,-2.2490654000400627,-2.2916687370216757,1.7965075099555246,-0.5748210618965817
34,34,-5.284962177276611,1.4335798025131226,0.016818983480334282,8.509281557311052,0.5466033820086306,1.0105093710077633,53.33062290695479,0.5564863201019898,-0.8974197596873877,-0.4709576054845216,0.6489173955512497,-0.647108257566608
35,35,-4.687055587768555,1.3544038534164429,0.014984246343374252,30.014966269100412,0.15819706617142348,1.0234836680047652,59.51786263409783,0.39308002336936837,0.3018069666974685,-1.5763917096397455,0.8080550262156655,-0.6982971457874074
36,36,-4.996253490447998,1.6375616788864136,0.07005085051059723,11.919344331907189,-0.23983688809676096,0.7756876090298528,56.72203777147376,1.360879229462665,-0.6793951392173767,-1.926391627477563,1.4908345782238503,-1.0147286446198174
37,37,-5.166935443878174,1.3924938440322876,0.029547588899731636,5.2345508146286015,0.02490422637958545,0.9277401110529899,43.353499488830565,0.9888752868771553,-0.47958458367269485,-1.0184013764560222,1.083695144802332,-0.28990216125734153
38,38,-5.214900493621826,1.5362718105316162,0.03579559177160263,6.288116209090702,0.19001811070530306,0.8662144146741383,44.1782580443791,1.1337670274670162,-0.3825305534733666,-1.9288857323782784,1.3129282882289282,-0.9861752282059382
39,39,-4.9233927726745605,1.359803318977356,0.016236918047070503,22.65794001548521,0.03864410228035863,0.9208383006434286,45.137629619721444,0.3626670104842032,0.3489473988932948,-1.9755124553557366,0.717022487040489,-0.7893031426014439
40,40,-4.798093795776367,1.5547882318496704,0.038774535059928894,12.245765692751172,0.20722545660428807,0.8429966971907817,57.07662370171345,1.802919671569072,-2.320787856276606,-2.37960465693138,1.851599722680911,-0.5682933725101847
41,41,-5.049848556518555,1.3938113451004028,0.028489593416452408,7.82488791747663,0.1642836586824097,1.0017738173592765,49.10303969953045,0.5687415356156211,-0.7522432565829664,-0.62680757926695,0.7074644061379463,-0.45341742492087606
42,42,-5.245802402496338,1.6353342533111572,0.05312721058726311,8.859690280187698,-0.05259480149751263,0.856414985089075,46.690393484206425,1.2835843704995655,-0.5680736723400298,-1.96529769216265,1.4380880401248024,-1.0624071064449492
43,43,-3.449110746383667,1.472632646560669,0.028533179312944412,8.118907688637456,1.075712607242167,1.047482081066222,70.71964417406794,-0.17804605773920137,0.06936788234925835,0.6147861994758865,-0.19850700970232135,-0.06930557052059287
44,44,-3.436338424682617,1.5375837087631226,0.020792929455637932,6.026000888116898,0.687194904252406,0.9920394749891374,71.13247866784373,1.2150430217865975,-1.362809549416265,-0.6325107381468819,0.9628981707557556,-0.44493456737649056
45,45,-4.0512471199035645,1.4591209888458252,0.050679031759500504,11.222269345173794,-0.122626479113458,1.1359272446252604,72.26235516303409,0.10328946229630867,-0.31638538191276316,0.2751233321903026,0.08380073256197229,0.4109766325064465
46,46,-4.197874069213867,1.2601370811462402,0.057157985866069794,14.08869840198093,-0.008648839528775877,1.0645827107959323,51.94154954698351,-0.8393717937999301,0.7872936153411865,1.0416652880774604,-0.3622096312046051,1.3410256702370114
47,47,-4.443645477294922,1.4534350633621216,0.04658104479312897,7.65599618102565,0.1352520939527136,1.1640397714846062,55.673446239124644,0.8124835843389685,-1.066841677644036,-1.0183588569814508,0.8136407725738757,-0.12830465779160008
48,48,-3.1870815753936768,1.3648993968963623,0.019965942949056625,6.173751503648893,1.3146266798738022,1.1538483269617592,70.4787137743453,0.806266756334775,-0.9688161836123802,-0.4478149947146295,0.7995990499014586,-0.4793468113516418
49,49,-3.883272886276245,1.5333783626556396,0.0228769201785326,5.892008485673349,0.9718283352595342,1.2629492697836477,71.26401457001892,1.252143605977674,-1.4351621781346164,-1.1093463686448108,0.9290995119681841,-0.5126446042257019
50,50,-4.497304916381836,1.3449783325195312,0.026119660586118698,10.0246668207018,-0.07199062172347974,0.9475949347803467,54.90488084993864,0.4049625410453269,-0.4284421976067518,-0.7115667387843132,0.7953554050702798,0.23125412766086428
51,51,-4.020549774169922,1.3145419359207153,0.03384442254900932,7.541787356488845,0.041092572442379176,0.9021208132014555,69.29316148196949,0.20311828641330495,0.4755682219477261,0.18188015322255738,0.7750087043818306,0.36364801280638753
52,52,-4.917488098144531,1.365786075592041,0.021354809403419495,10.015447063105446,0.7790634392627648,1.1553926302918367,55.88140869140625,0.5747581012547016,-0.4161494169384241,-0.9598335549235344,0.40957730915397406,-0.6500906348228455
53,53,-3.972170829772949,1.286370038986206,0.01183195412158966,8.162230824849692,0.7150646440954094,0.9864192497299378,61.8070194749947,0.3174377335123269,0.005538389535553484,0.027964896107294475,0.5149698751159462,-0.009018150977341526
54,54,-4.679268836975098,1.4747618436813354,0.062023211270570755,12.558310970281942,-0.26462982160648185,1.1029786536326776,64.21891630612888,1.2101677425014667,-0.6236217642823855,-1.5626188573690178,1.4182536514141622,-0.7096237133328731
55,55,-4.880909442901611,1.3562662601470947,0.05567101761698723,13.751284080838401,0.3457028295194346,1.0720625311609298,61.28055154709589,1.11282305454924,-1.4077926203608513,-1.314207147215567,1.2236793043594512,-0.5059130220186143
56,56,-4.81207799911499,1.5711627006530762,0.08385647088289261,15.908327649851314,-0.4313332865732249,1.1650416802187435,60.04128046504787,1.6715280755621489,-1.643590506960134,-2.099089186699664,1.7297037986458326,-0.711131245386405
57,57,-4.006124973297119,1.5070741176605225,0.0376303493976593,13.222196478280962,-0.7866272549607692,1.0598695378125824,65.87134267676691,0.9299156454779347,-0.15489602329568092,-1.3251694778344878,1.2248070987855426,-0.7853331384451493
58,58,-4.806859493255615,1.5039602518081665,0.056262556463479996,14.358849322702003,0.17870678535596593,1.1742556677089901,62.223744670237146,1.8019692625586443,-2.36173716774137,-2.4023092243615096,1.8530763134242982,-0.5634274778403635
59,59,-1.0515316724777222,1.2497227191925049,0.02268962375819683,20.526257320842912,1.0882257734779763,0.8924847187194149,53.51485974809765,-0.8084600861720016,0.6046102985871576,0.9803502802073593,-0.8211003988981247,0.08131342255963689
60,60,-2.020085096359253,1.332615852355957,0.03157906234264374,18.530948040702125,-0.24104397497351535,0.8487624309279702,54.86701268282803,-0.4124835215508938,0.33361288011074064,0.674231677476994,-0.5971290908076546,-0.10212027376348322
61,61,-0.9005844593048096,1.2707324028015137,0.015270904637873173,32.77365861748749,1.2549056673844188,1.0112854014590102,55.508724320609616,-0.3466981024621933,0.2292436790775578,0.4078399635585605,-0.3997109396699465,-0.46407607778190757
62,62,-3.7620298862457275,1.345436453819275,0.008888598531484604,15.149216997212378,-0.2192677696149839,1.0646184518419464,59.87334781953658,0.37746749117156897,-0.6668697564766325,-0.9864829550269756,0.1664840540495412,-0.4520020253699401
63,63,-2.829092502593994,1.3854877948760986,0.00972017366439104,18.023844788714154,0.7885451498554974,1.020059855682094,64.2786401329971,0.437330603308794,-0.41117112520264415,-0.20059657242239975,0.493600326340373,-0.5158135222225655
64,64,-1.859714150428772,1.312107801437378,0.012465598993003368,17.07169864838382,-0.258173901845802,0.9786354648061546,61.91093945790486,0.7607721995158367,-0.458703835326505,-0.18811343735959157,0.6094028684030096,-0.8088596815086273
65,65,-2.162660837173462,1.3755590915679932,0.020266909152269363,8.117147121429444,-0.12061320047359914,1.0537334775924683,56.691883926391604,0.8094356101751328,-1.055292440056801,-0.3196623846888542,0.6677616590261459,-1.2131414484977723
66,66,-3.515117883682251,1.3724102973937988,0.009828168898820877,11.13901780380143,-0.23601437819242063,1.0135791521105502,57.99460985925462,0.9659554780357413,-1.2264647614210844,-0.32267791281143826,0.7830408443179395,-1.3748089662856526
67,67,-0.7060708403587341,1.3635567426681519,0.012769163586199284,6.340374506302994,0.8577810583540993,1.1530558915033828,58.43096926612576,0.6708428951075477,-0.9148202821286056,-0.5211278717883312,0.770625064407822,-1.2768960164411225
68,68,-1.328593134880066,1.4082286357879639,0.014710061252117157,4.510378410076273,1.5845273924970078,1.1617720360043404,61.460400504627444,0.689208959711009,-0.6409515985127153,-0.007962050109074033,0.8018261605295641,-1.0313337136959206
69,69,-3.3780324459075928,1.3706003427505493,0.009599223732948303,13.842046733945608,1.5083636697381735,1.1111238673329353,59.73591774702072,0.5405009414535016,-0.5691743954084814,-0.3668915840680711,0.7505099652335048,-0.9578902204521
70,70,-2.20402193069458,1.3074973821640015,0.010000933893024921,10.82246539730052,0.015927171636938426,0.9633018053014865,59.45472964940895,0.6119553115979539,-0.5020483268805199,-0.4671818827771392,0.6722006061314288,-1.3263821698608198
71,71,-4.251498222351074,1.3815958499908447,0.009659969247877598,13.11461169379098,1.4340023716589563,1.0788682640943312,58.718834726434004,0.6565559528824082,-0.4986111467942259,-0.25035929433385234,0.8113643432918348,-1.2812111565941258
72,72,-2.9363272190093994,1.2547332048416138,0.014290360733866692,7.48331856571771,1.1143575034110376,1.1878032341502072,60.25365966597414,0.2068876138115241,-0.09754784775325676,0.5251293137085205,0.3006271651757309,-0.3493712768445607
73,73,-4.8354902267456055,1.3468362092971802,0.02883165143430233,6.637567146568541,1.0263153884061582,1.2277289401194094,58.56590025592002,0.3856125927654801,-0.6915619039231804,-0.08717957015629786,0.47966057441796467,-0.6372090452795576
74,74,-1.7218438386917114,1.2702507972717285,0.01248615700751543,5.96725982055068,1.7476503225043416,1.2243087431415915,58.893880754709244,0.19859312451444566,-0.38341083214618266,0.5903073792578653,0.3041180607397109,-0.6611471599899232
75,75,-4.455844402313232,1.3317539691925049,0.015162188559770584,4.502362767445672,1.4632243618522722,1.2290062449642063,54.215774811420246,0.2555493142494221,-0.6195984531923667,0.11840109104655452,0.3493985340152819,-0.7158641010215602
76,76,-4.1352219581604,1.348450779914856,0.01327483355998993,9.333637902965654,1.3243259194880554,1.180828756531753,54.27988545908093,0.3183414754220995,-0.6509124023766167,0.01363173131383745,0.4312434560161526,-0.7758988246405866
77,77,-4.935953140258789,1.3484094142913818,0.007788038346916437,10.967933776974679,0.8441558975726366,0.9792771242558956,56.28438057899475,0.37174581820145247,-0.44410823937505484,-0.31444950136356054,0.5479641765356064,-0.8161307144910097
78,78,-2.3950281143188477,1.234092116355896,0.013426994904875755,6.234447206524636,-0.4462691675670606,0.980441254248722,55.860882930618395,0.375447933193591,-0.26545193228575825,-0.651871499076164,0.4170538566524176,-0.42638649751278135
79,79,-3.9659111499786377,1.2759965658187866,0.008917756378650665,14.28033537407444,0.3175413818449445,1.0630290524600303,53.63830647403247,0.34857744999127843,-0.2516562832544928,-0.25733144785443396,0.5433598305672815,-1.095876840695943
80,80,-4.537384986877441,1.2559894323349,0.012762177735567093,7.718673505566337,-0.2928257733160122,1.07692305337299,49.01663647998463,0.24096876924688165,-0.031950299543413246,-0.26672419702464883,0.46624852310527454,-0.34425636575641955
81,81,-2.235008716583252,1.3757514953613281,0.02252568118274212,20.51230788230896,0.6583294562995434,1.0347941105564435,69.43922103246054,0.40375393331050874,0.4062968701124191,-0.5519505620002747,0.8859206974506378,-0.32082077860832214
82,82,0.42860743403434753,1.3074017763137817,0.013250220566987991,28.643406182527542,1.3190498519688845,1.0439072288572788,63.03870511054993,0.16117841901723295,0.5425450436305255,-0.20514906372409314,0.5249296168331057,-0.4377043000422418
83,83,-2.623570442199707,1.367279052734375,0.021953260526061058,22.05820508546467,1.242814992424808,1.094766932197764,67.83310477341277,0.2245880753933629,0.5139959314955941,-0.4187287137478213,0.6162935849986498,-0.4066415851629233
84,84,-1.5975451469421387,1.3315781354904175,0.015597623772919178,16.84530771119254,0.21715613682754337,1.2564197093248368,68.7206978389195,0.23745824715920857,0.6743569927556174,-0.03675357344493802,0.739406761101314,0.15819858898009573
85,85,-3.2700414657592773,1.316469669342041,0.012661787681281567,7.995398359689099,1.0168092805042601,1.4058756702824642,65.7640836169148,0.36395040938728734,-0.20207867000186652,-0.4723234427602668,0.23041881464029612,-0.6548465228917306
86,86,0.18262290954589844,1.2391709089279175,0.013384775258600712,12.572434672348791,1.1286123266323007,1.2215629653107347,65.49655390128815,0.10991228966833018,-0.46879641465145905,-0.33396594151318504,0.20256865967949517,-0.6339437429853481
87,87,-1.5122226476669312,1.2272498607635498,0.011983267031610012,12.519824109525763,1.691367611925826,1.3749827890314608,67.21191223666199,0.13802273227618292,-0.18372697631518045,-0.25962722301483154,0.14227461967712793,-0.5880267650653155
88,88,-2.6695990562438965,1.1747175455093384,0.11419721692800522,12.644950311313304,0.2092179601737695,0.8957912704741308,59.24816514540088,-1.8235840270685595,1.4461086688115614,1.354672868237939,-2.1398221799569535,1.9130158932634103
89,89,-2.8594870567321777,1.2126535177230835,0.0861993134021759,13.025182150131048,0.8604088957573093,1.14606719377429,61.106592621914174,-1.6457119334575743,1.4629914463432723,2.0148659809384237,-2.087122237266496,1.3851709123267684
90,90,-1.3475278615951538,1.2249646186828613,0.04132992401719093,13.822083676447633,0.9769057152701206,0.9699439155599459,60.020037312325236,-0.7334983541014416,0.4729050304231748,0.07587231453406355,-0.48565823654008045,0.993639027486082
91,91,-2.6224474906921387,1.1727548837661743,0.04840343818068504,12.476797234240196,0.6183491199136638,1.062867191198061,55.33594803844424,-1.339365572380505,1.3938371346151228,1.3522532484728655,-1.0750488788961508,1.5130376318375842
92,92,-3.5192861557006836,1.2660706043243408,0.022300783544778824,7.165676133852479,-0.01758207244375813,0.8315484904228373,68.53593961566898,-0.20035967006222577,0.9842850773047048,0.9743700522057553,0.3574661745669994,0.6776923826822998
93,93,0.7487213015556335,1.253753662109375,0.012306949123740196,7.32581539211159,0.5085049692742125,0.9160830546282008,75.15954338576266,-0.023283310368389428,1.0508802026331783,0.606972670840646,0.4545764523351978,0.5786714002400816
94,94,-2.907853841781616,1.2546565532684326,0.03299326449632645,12.735402284666549,0.6328490234391634,0.8395676242057667,55.61184333091558,0.04040155984288038,0.01720781154324149,0.33967964212561763,-0.2546593004534411,0.12579440134902334
95,95,-2.0954904556274414,1.2657878398895264,0.031839776784181595,13.56776237780331,0.02482248502754909,0.8851428364683513,55.89004310654716,0.14122895704456634,-0.030176075306818165,0.19102370300175953,-0.13822513928442645,0.12672015681771412
96,96,-3.0956244468688965,1.2555302381515503,0.020607953891158104,7.790374015808106,0.13699087618570774,0.9673737769126892,55.334442138671875,0.39561997735500337,-0.34948191978782417,-0.6883577692508698,0.31918055725097655,-0.017855898723006247
97,97,-3.9881234169006348,1.2183310985565186,0.030045514926314354,9.563339724260217,1.1186140731853598,0.9775850536192164,60.95697075712915,-0.6336693528528307,1.36573829437953,0.10667126486990966,-0.5644152064387705,0.6989034591060058
98,98,-2.702515125274658,1.276281714439392,0.019149769097566605,19.756412688054535,1.120840884745121,1.1458971508239444,58.141431055570905,-0.2624748600156684,1.179887995515999,0.7989767878071258,0.04051316568725988,0.3153825108157961
99,99,-3.196906328201294,1.2622548341751099,0.028099313378334045,23.22660457862998,0.558861105790678,0.9901617068164753,39.32275354862213,0.04762273949553382,0.7332979789320028,0.043183421188930295,0.4381753403060841,-0.37347037302997876
100,100,3.0549392700195312,1.2398853302001953,0.0077483500353991985,10.79173911356293,1.879015113400147,1.180538519293861,79.91323413680085,-0.12484868596085405,0.14450970674510552,-0.3026078161412636,0.2803602241045606,0.6889443983018926
101,101,-0.9491766095161438,1.2133636474609375,0.008027602918446064,7.861262448089945,1.2618869964012318,1.1590249999768316,68.24153497124796,-0.2096150115890018,-0.07724183090662552,-0.4124076949001032,0.13115106001075377,0.4391325894048658
102,102,1.2564066648483276,1.219407320022583,0.008754952810704708,15.141176115948221,1.230120499237724,1.3863097149392833,74.83797653861667,0.017309625705947046,-0.11756850668917532,-0.5257219358630802,0.5521116456259851,0.0996554814926956
103,103,1.7220914363861084,1.1273934841156006,0.08839847147464752,12.748776441035064,0.46953275170096237,0.8145594622777856,64.40191007697064,-1.4357954717200736,1.27548323377319,0.17255954565885273,-1.6156252914148828,1.9918427234110625
104,104,1.0775740146636963,1.2409231662750244,0.035069357603788376,14.23094626055419,1.054623102413789,1.0254021887560838,65.71953681771082,-0.7081863369423015,0.7069137551117944,0.21680321356722418,-0.47606008744421807,1.115034193938015
105,105,0.1531336009502411,1.2156258821487427,0.021011287346482277,9.564011191273783,0.663295403777898,0.7090673289456211,68.27308461954306,-0.6161959187670069,0.6043139536056544,0.3001140019968971,-0.3160870248799796,0.7695134668559819
106,106,2.5282204151153564,1.1789745092391968,0.017886236310005188,26.988681572527923,0.9197444841881429,0.9804161860923136,65.5286203494742,-0.30690595852442026,0.07422115259672984,-0.03236619914951157,-0.1604121570313765,0.6662132247420381
107,107,-1.7130860090255737,1.1745312213897705,0.031402163207530975,11.494040622046931,1.0074990685306378,1.033820823057374,56.68974165655487,-1.1394120098939582,1.489006423238498,1.0057607695682724,-0.8517994312801171,1.4512798697201175
108,108,4.276314735412598,1.2395659685134888,0.06408984214067459,17.36324267160325,-0.6327333771204823,0.7695740978553812,62.87840103472352,-1.3607371206636782,1.140795142562301,1.380610430682147,-1.564133193757799,1.5140504086459126
109,109,2.211568832397461,1.2728370428085327,0.04303095117211342,17.969653985776954,-0.3025386563569143,0.9185150631224912,70.24668287835728,-0.8485609503740764,0.7231335293151726,0.22447786049001453,-0.9811914065924797,1.409971748926363
110,110,5.578031539916992,1.1719743013381958,0.04052361845970154,23.847510242462157,0.19381693230595354,0.6289039886275003,64.74759186145872,-1.0556859983954319,0.8252239668092062,1.0019436874881733,-0.9658530742623085,1.31151625222938
111,111,4.980787754058838,1.3304628133773804,0.09341253340244293,7.139237862825394,-0.5091361029073596,0.8244651034474373,65.21475358009339,-1.5365699380636215,1.2155181467533112,1.3014276176691055,-1.8095715790987015,1.591181755065918
112,112,6.088702201843262,1.1948744058609009,0.017959481105208397,16.615718310918563,0.8185607032898145,1.0258470211273585,63.17718231983674,-0.6812629433778616,0.43458913408028776,0.40617831530383763,-0.2462922019454149,1.0675512680640586
113,113,2.1909921169281006,1.1452828645706177,0.02225751243531704,16.479488257820723,0.6690739613052801,0.7032624106880621,0.29125075903225767,-1.8450580437978108,0.9993068482858914,1.7361940111674317,-2.0391970204968826,1.053227372203313
114,114,1.1142908334732056,1.0694772005081177,0.06462033838033676,9.329102138481518,0.3176192645684327,0.6442327950850572,7.0069515867179515,-2.1740700419586485,1.5059792181052785,2.137593366131924,-2.777850096768672,1.2342867154886228
115,115,1.3560237884521484,1.1987271308898926,0.05907604843378067,7.194730207125346,-0.003964528052601963,0.8139560397466024,9.78140424916106,-2.1492296854654946,1.5437899084885915,2.35007725139459,-2.977525866031647,1.0774307864904404
116,116,3.7030060291290283,1.208230972290039,0.020038099959492683,25.85354888850245,1.49885252392155,0.9114062834060055,15.255813325119613,-1.152720210195958,0.9002767523814892,1.58022047390883,-1.2092439491173317,0.5085142604235945
117,117,1.875444769859314,1.205231785774231,0.03585415706038475,7.548637125943158,0.5517781146273419,0.8545803419641547,44.07113710931829,-1.3250953168482393,0.9923743855308842,1.5319347913200791,-1.4539515706332955,0.6093001796587093
118,118,3.1047005653381348,1.115534782409668,0.05611841008067131,5.5681520282038,0.11027575629633783,0.567519809433956,34.64249674768637,-2.282698435499179,1.5589393464145282,1.501015124336773,-2.6920547485351562,1.7252984331143613
119,119,-1.7772696018218994,1.1459503173828125,0.060193948447704315,11.041917240115959,0.22884514657649355,0.8654922826189391,51.952372806172974,-1.8676020687734578,1.4774289257089857,1.570627384622332,-2.4185616697224095,1.2363602182185147
120,120,-1.729319453239441,1.2571523189544678,0.01285371370613575,46.01964061458906,1.1882566714969773,1.127787730967005,64.56307921806972,0.04352989513427019,-0.22850926887864867,-0.3282344400261839,-0.0838501777810355,-0.31673299081497436
121,121,3.862818479537964,1.324588418006897,0.008881689049303532,14.674691002419655,0.4717553304904636,0.9842130846165597,67.46537188266186,0.6769976019859314,-0.7411513924598694,-0.07717511057853699,0.7046875953674316,-1.1985987424850464
122,122,1.258178472518921,1.2209382057189941,0.01347267720848322,21.39358273972856,2.084235850800859,1.138411651900474,67.59438871830068,0.15132732879608235,-0.201134610841883,-0.2629919693349524,0.14580114439446876,-0.6301129777380761
123,123,4.443782806396484,1.3576200008392334,0.009695601649582386,13.132881960603926,1.3744787298970753,1.06612687740061,66.98874961005316,0.6485262716809909,-0.6382669472032123,-0.09862560882336563,0.6361394655373361,-1.2005137075980505
124,124,2.0573842525482178,1.286991834640503,0.009039074182510376,7.2549177870938655,1.9364978796557377,1.0899171209649037,62.540830411409075,0.4699816723403178,-0.649808986994781,-0.0021829488442132346,0.4928314485832265,-1.111072306570254
125,125,-0.01621849276125431,1.366895318031311,0.012264559045433998,5.836140579849709,1.6463240057457493,1.1152444741198124,63.508513763660694,0.423219702398504,-0.8261027486269711,0.07785975097017434,0.5333048610286858,-0.9049473277485097
126,126,-0.9060733914375305,1.253559947013855,0.011364949867129326,33.36376798500135,0.6869502167389231,1.0975564729820178,59.610606953935715,0.020434977866492225,0.7808015774754644,0.29100456927875873,0.4277526633542718,-0.3002071212072974
127,127,1.7279465198516846,1.2766844034194946,0.007666167337447405,8.110578964626978,1.8535143761407762,1.0568885107835133,70.24481640164814,0.1405001108845075,-0.45049772281495354,-0.6295852516851728,0.6414806530589149,0.543748042354035
128,128,0.5008537769317627,1.2312538623809814,0.00723220081999898,6.146733527487897,1.3667000921060009,1.1734156113989809,75.05255624757591,0.08474080539341514,-0.37547378807414505,-0.723884160848374,0.5839411051983529,0.19112734623411867
129,129,-0.6709437966346741,1.2958381175994873,0.012213359586894512,8.353435584118492,0.29446046167347384,1.1198484725073765,70.82556573968185,0.11508365822465796,0.8620616534822866,0.3080855304179223,0.6708902955055237,0.45723682524342285
130,130,3.4763376712799072,1.3278337717056274,0.010402720421552658,15.892798847987734,1.0509625876771993,1.04243201284573,72.2256837779078,0.21210434179881524,-0.3633181120301115,-0.8981090129449449,0.7131014171345481,0.0887942492704967
131,131,3.6797657012939453,1.3316900730133057,0.008350156247615814,20.421063620196886,0.7883425537219717,1.2305069383510874,71.70128051505601,0.14634917183848453,0.10327900675210086,-0.42653540681955243,0.6563289244312885,-0.11531306581556304
132,132,1.1266030073165894,1.2383103370666504,0.09011657536029816,5.973597933034428,0.4818967666293754,0.9052004159473982,50.66139027329742,-0.9812228720763634,0.802421471168255,0.09807970914347418,-1.4835825757733707,0.9384313657365996
133,133,4.7575883865356445,1.2191318273544312,0.015179998241364956,41.99739989718876,1.749146413158726,1.0190082458225456,62.56930642192428,-0.9225836186795622,0.8075926507244239,1.3645202718876503,-0.8644693952959936,0.4862331174269973
134,134,4.592147350311279,1.2164901494979858,0.009444533847272396,62.21025390033574,1.567286260368288,1.1176246972971184,71.19344288434169,-0.38507597853046976,0.14361170893029648,1.354524314403534,-0.5832503225452216,0.016102880096900488
135,135,6.153163909912109,1.2576022148132324,0.010014873929321766,43.24836827487481,1.7057610844693534,1.0365333455364878,68.4515707667281,0.32394168725827843,-0.42851446596224135,0.06366323298070489,0.22679038164092274,-1.1595445435221603
136,136,5.345043659210205,1.233831524848938,0.013645780272781849,29.006106704473495,2.150239950977266,1.1251762169413269,65.06372651457787,0.30564087023958564,-0.42845108755864203,0.046292232000268996,0.2192132230848074,-1.1266603954136372
137,137,4.179107666015625,1.3183287382125854,0.007048428989946842,17.27417847177257,1.7227225054865298,1.079569903663967,60.44841245568317,0.47855294839195583,-0.5433708719585253,-0.028026287387246673,0.44358791760776356,-1.2282204317009968
138,138,6.062074184417725,1.270096778869629,0.011470041237771511,18.556660119224997,1.2264347111477572,1.132342109493181,64.81833061517453,0.15938820169471643,0.6297503788681591,0.31726861241109233,0.7085836287222657,-0.5466168335839814
139,139,5.74832010269165,1.2144379615783691,0.012857512570917606,11.39184546107568,1.8063527829755985,1.046076315611147,75.44508044247699,-0.1559380024368993,0.16890093260610164,-0.07158941892803018,0.1624701342682548,0.7465166618981337
140,140,5.616124629974365,1.2354736328125,0.01155498344451189,16.23316762254045,1.3887701039915685,1.127162050556492,71.90335660367398,-0.36588495781829766,0.12690211658005243,-0.29126243360407716,0.1014412106895769,0.8196597604064254
141,141,2.8253464698791504,1.2356038093566895,0.009943556040525436,10.336396053985313,1.3385277688503265,1.0749980950797047,72.40521438033493,-0.2773816959449538,0.03481399171330311,-0.3084369312833857,0.050609766195217766,0.617189246195334
142,142,4.139438152313232,1.227028727531433,0.018114406615495682,22.116377709787102,1.0788785279551638,1.1093401833425593,61.734706081921544,-0.5086798839907669,1.0707189433182343,0.43462598286097565,0.004645640525636794,0.5053926938319508
143,143,3.371206521987915,1.4140506982803345,0.018726222217082977,40.83208705070324,-0.7921071301277419,1.0984877482392734,59.14370512424555,1.282602429838109,-0.9746716829170858,0.27037121221087035,0.9539279233020052,-1.0706762998623955
144,144,1.538912057876587,1.351810336112976,0.015488763339817524,11.535563659667968,-0.8797572695690653,0.941013615027718,61.83600858605426,1.1829799382582955,-0.8947634049083876,0.04887392961460611,0.9095511446828427,-1.0806308010350103
145,145,0.9240747690200806,1.267204761505127,0.013838954269886017,9.241813527859323,-0.2103272533210797,1.007570817703154,60.42895389960064,0.45611294885961023,-0.5634803190463926,-1.3192146745154527,0.4244615571285651,-0.5449833848127504
146,146,2.748278856277466,1.7701690196990967,0.14098387956619263,32.841909925816424,-0.43412303072163616,1.041717267642587,64.78872118157855,0.4060233235359192,-0.5335440635681152,-0.7597808837890625,-0.06449338048696518,-0.559953510761261
147,147,1.665631651878357,1.6906545162200928,0.12736919522285461,18.77932169858147,0.16828160265953662,0.9175293130033156,60.00469493865967,0.34788786875667854,-0.4937493227506508,-0.7167375430242339,-0.11887388554081987,-0.5210125972864343
